file,gesture_id,gesture_time_ms,gesture_type,pitch_time_ms,pitch_hz,time_diff_ms
GH009,a4,13964,beat,14282,218.466014305791,-318
GH009,a5,17368,iconic,17532,249.67825245853268,-164
GH009,a6,19321,beat,19342,241.2853557297487,-21
GH009,a7,23634,iconic,23602,269.9781051166518,32
GH009,a8,28131,beat,28192,163.67882785168192,-61
GH009,a9,36817,beat,37152,297.3752840742737,-335
GH009,a10,38810,beat,38502,157.748826066295,308
GH009,a11,40571,beat,40892,243.96161427044365,-321
GH009,a12,42710,beat,42732,181.02159743704905,-22
GH009,a13,46572,beat,46392,262.7462053132543,180
GH009,a14,48660,beat,48932,268.43095103796543,-272
GH009,a15,50990,beat,51012,242.07767797781335,-22
GH009,a16,52780,deictic,53002,297.22502136416523,-222
GH009,a17,55505,beat,55462,177.67069058963625,43
GH009,a18,59472,deictic,59512,276.7094914280923,-40
GH009,a19,65746,beat,65582,253.84830099615598,164
GH009,a20,68799,beat,68492,226.6444281779075,307
GH009,a21,71089,beat,71142,250.72063531306844,-53
GH009,a22,72280,beat,72372,232.1558961113646,-92
GH009,a23,81951,deictic,81902,192.60986948681872,49
GH009,a24,98784,beat,98762,287.8144826651251,22
GH009,a25,104470,beat,104892,253.1618098824867,-422
GH009,a26,113969,beat,114142,220.75060505253455,-173
GH009,a27,115428,beat,115502,176.2378511527815,-74
GH009,a28,122041,beat,122012,161.75832128193835,29
GH009,a29,124256,beat,124062,228.43379624727896,194
GH009,a30,126217,iconic,126532,174.86072935516776,-315
GH009,a31,130895,beat,130922,213.17316521099883,-27
GH009,a32,136554,beat,136802,297.69759389744286,-248
GH009,a33,138967,beat,138992,210.02910328109925,-25
GH009,a34,166174,beat,166432,157.33295969147414,-258
GH009,a35,170575,iconic,170642,270.1385773656031,-67
GH009,a36,175056,iconic,175052,299.69329118740194,4
GH009,a37,177712,beat,176862,167.8988258700002,850
GH009,a38,180692,beat,181322,220.22587030096727,-630
GH009,a39,191978,beat,191942,281.72146865973883,36
GH009,a40,193220,iconic,193282,237.71526108802328,-62
GH009,a41,195824,iconic,195962,297.5374438594329,-138
GH009,a42,200760,deictic,200732,238.56216513446898,28
GH009,a43,205754,deictic,205592,197.54161642575752,162
GH009,a44,211130,beat,211132,227.19844046674416,-2
GH009,a45,213345,beat,213392,256.4758264151317,-47
GH009,a46,213974,iconic,214032,223.7508781293659,-58
GH009,a47,222169,iconic,222192,214.8084434767789,-23
GH009,a48,225888,iconic,225682,159.93805287746287,206
GH009,a49,227479,beat,227402,270.2631207902399,77
GH009,a50,230040,beat,230042,293.27811889331656,-2
GH009,a51,231553,iconic,231602,264.86759979751184,-49
GH009,a52,233145,beat,233282,165.88884240108365,-137
GH009,a53,234320,beat,234332,237.1064900684721,-12
GH009,a54,235437,deictic,235462,169.82798300736619,-25
GH009,a55,239168,iconic,239152,143.50089234420096,16
GH009,a56,241701,beat,241722,189.50714911114878,-21
GH009,a57,243408,iconic,243492,172.77518858049112,-84
GH009,a58,245063,beat,245322,201.1076103381247,-259
GH009,a59,249002,beat,249012,288.90010381120493,-10
GH009,a60,250801,iconic,250802,187.50397573413485,-1
GH009,a61,258038,beat,257992,291.3482532260877,46
GH009,a62,274397,beat,274412,245.44576056290583,-15
GH009,a63,282113,beat,282132,190.708645538824,-19
GH009,a64,291537,beat,291522,200.95523124243806,15
GH009,a65,299082,beat,299012,194.69838352414473,70
GH009,a66,309964,iconic,309942,194.61568899092973,22
GH009,a67,313009,iconic,313112,194.67093638050522,-103
GH009,a68,315546,beat,315512,211.03654467824734,34
GH009,a69,321007,beat,321182,244.45890744635395,-175
GH009,a70,329191,beat,329262,244.8782661703323,-71
GH009,a71,333791,beat,333762,170.51104636012863,29
GH009,a72,354389,beat,354392,222.23349316165113,-3
GH009,a73,355994,deictic,356342,254.23154322412967,-348
GH009,a74,359491,beat,359552,188.6220487202797,-61
GH009,a75,364296,deictic,364392,189.52925534006263,-96
GH009,a76,367162,beat,367152,242.30631183589085,10
GH009,a77,370133,beat,370212,220.3285561327951,-79
GH009,a78,378670,beat,378752,290.69545844127845,-82
GH009,a79,380914,beat,380952,175.77221140311084,-38
GH009,a80,391607,beat,391832,252.16650135443862,-225
GH009,a81,397350,beat,397392,168.0998945484163,-42
GH009,a82,401262,beat,401312,296.5251789256106,-50
GH009,a83,406427,beat,406412,161.33061295461496,15
GH009,a84,409489,deictic,409632,195.38283972867706,-143
GH009,a85,419478,beat,419562,213.86210861952193,-84
GH009,a86,422150,beat,422242,200.99692326021517,-92
GH009,a87,424673,beat,424692,228.0825567241602,-19
GH009,a88,432403,deictic,432432,213.88641307039862,-29
GH009,a89,434150,deictic,433982,149.8510162400175,168
GH009,a90,436481,beat,436672,239.02406493997756,-191
GH009,a91,439296,beat,439572,272.80155242295615,-276
GH009,a92,441668,beat,441732,168.6749051166496,-64
GH009,a93,444163,beat,444152,181.42785455096015,11
GH009,a94,446452,beat,446722,180.44013950610474,-270
GH009,a95,461858,beat,461972,182.57433369806702,-114
GH009,a96,464599,beat,464522,176.4405947409926,77
GH009,a97,468764,beat,468812,239.22347942587353,-48
GH009,a98,474023,beat,474042,216.9158816811083,-19
GH009,a99,481935,deictic,481922,229.49859423724416,13
GH009,a100,488863,deictic,488752,294.92468461185615,111
GH009,a101,490862,iconic,490852,170.53027804526465,10
GH009,a102,498981,deictic,499002,298.98966881812805,-21
GH009,a103,499681,beat,499672,226.6667219426181,9
GH009,a104,506830,beat,506872,271.16213060744644,-42
GH009,a105,513138,beat,513552,176.78661994632355,-414
GH009,a106,518512,beat,518512,258.678551477099,0
GH009,a107,524948,beat,525322,252.87444616712182,-374
GH009,a108,526263,beat,526352,244.56371669245294,-89
GH009,a109,528555,beat,528542,172.07221431610114,13
GH009,a110,531229,beat,531302,221.10926491116484,-73
GH009,a111,533157,beat,533142,265.6638165867419,15
GH009,a112,536952,beat,537292,193.9869617211379,-340
GH009,a113,540794,beat,540882,125.50664885746721,-88
GH009,a114,551515,beat,551512,246.08056357629854,3
GH009,a115,554095,beat,554072,168.92159314262685,23
GH009,a116,557265,beat,557252,249.8143711637068,13
GH009,a117,571751,beat,571762,292.4793962094881,-11
GH009,a118,576653,beat,576612,242.9747245727966,41
GH009,a119,588772,deictic,588952,256.48136962306944,-180
GH010,a1,10,beat,42,179.10924316353962,-32
GH010,a2,800,deictic,772,170.65127795874528,28
GH010,a3,1730,beat,1722,110.89768651140952,8
GH010,a4,3026,beat,2762,162.87678809494392,264
GH010,a5,10905,beat,11042,120.4722245353432,-137
GH010,a6,16369,beat,16422,185.4342823935932,-53
GH010,a7,24656,beat,24692,213.36324309553981,-36
GH010,a8,33410,beat,33422,170.78200423342912,-12
GH010,a9,46140,beat,46172,194.5373573554916,-32
GH010,a10,54200,beat,53832,150.08358881232598,368
GH010,a11,55301,beat,55312,130.5096178549957,-11
GH010,a12,55974,beat,56022,137.50515971380509,-48
GH010,a13,77823,beat,77832,256.946192952779,-9
GH010,a14,82697,iconic,82662,160.90692173778498,35
GH010,a15,84191,beat,84212,120.05523265608862,-21
GH010,a16,85537,beat,85572,275.8751447148629,-35
GH010,a17,95323,beat,95322,211.43499637498016,1
GH010,a18,107943,beat,107982,219.60452709121012,-39
GH010,a19,110882,beat,110972,285.57985658297343,-90
GH010,a20,117030,iconic,117032,157.64413737656773,-2
GH010,a21,119328,beat,119302,230.5277411336591,26
GH010,a22,124880,beat,124912,201.7273462168306,-32
GH010,a23,128432,beat,128462,174.54246503602246,-30
GH010,a24,131660,beat,131792,106.84615866982656,-132
GH010,a25,133880,beat,133862,160.5706328572553,18
GH010,a133,142349,beat,142442,252.7037400257996,-93
GH010,a134,147819,beat,148062,211.4362528736031,-243
GH010,a26,156445,beat,156512,142.56849761071945,-67
GH010,a27,158184,beat,158302,124.22452931234564,-118
GH010,a28,159464,deictic,159692,182.6536348424776,-228
GH010,a29,160672,beat,160662,222.95477014837118,10
GH010,a30,161081,iconic,161072,167.31768580063286,9
GH010,a31,161740,beat,161692,147.11083595478743,48
GH010,a32,163787,iconic,163772,165.8158774623391,15
GH010,a33,164566,beat,164582,175.69784635982438,-16
GH010,a34,165889,beat,166032,182.5999081582493,-143
GH010,a35,174690,iconic,174672,129.4896388959131,18
GH010,a36,176753,beat,176782,145.62474826088015,-29
GH010,a37,181600,beat,181522,146.3803315789007,78
GH010,a38,183389,deictic,183402,147.94986418777177,-13
GH010,a39,184723,beat,184732,119.6126760147671,-9
GH010,a40,188318,beat,188332,184.50912954178645,-14
GH010,a41,189789,beat,189782,129.61851564195177,7
GH010,a42,195692,beat,195682,191.1214401410265,10
GH010,a43,198000,deictic,198162,157.95374711848484,-162
GH010,a44,201226,beat,201302,112.21444885223985,-76
GH010,a45,203206,beat,203232,120.16781516505422,-26
GH010,a46,206708,beat,206922,113.1930734815623,-214
GH010,a47,230560,beat,230632,130.26675734720072,-72
GH010,a48,235210,deictic,235302,77.41585889721112,-92
GH010,a49,240223,deictic,240312,275.6258055719637,-89
GH010,a50,241117,deictic,241192,194.58042664377209,-75
GH010,a135,246500,beat,246402,190.75846159455782,98
GH010,a51,251408,beat,251402,200.7421041433307,6
GH010,a52,255966,beat,255952,216.55703438997014,14
GH010,a53,257305,iconic,257282,164.33736167566133,23
GH010,a54,258350,iconic,258382,246.6842692604269,-32
GH010,a55,258957,beat,259062,162.2811746815029,-105
GH010,a56,259730,deictic,259682,244.32604633388408,48
GH010,a57,260910,iconic,260902,155.39423619301817,8
GH010,a58,265816,beat,265792,254.17043276422635,24
GH010,a59,268724,beat,268772,298.0341440279094,-48
GH010,a60,269480,deictic,269492,238.8185993533438,-12
GH010,a61,270179,beat,270242,225.6386214009285,-63
GH010,a62,271978,deictic,271892,201.8899910004346,86
GH010,a63,274256,beat,274392,223.2968340512759,-136
GH010,a64,275529,beat,275582,241.18803415961577,-53
GH010,a65,279113,beat,279342,125.14194807450815,-229
GH010,a66,281410,beat,281472,189.4944517682711,-62
GH010,a67,282118,beat,282212,176.02155486680823,-94
GH010,a68,282439,beat,282432,130.28396173025507,7
GH010,a69,284380,beat,284472,152.01509835114177,-92
GH010,a70,288790,iconic,289052,197.2105515943705,-262
GH010,a71,289862,beat,289872,138.25289143967944,-10
GH010,a72,293194,iconic,293272,221.7057348054595,-78
GH010,a73,294784,beat,294612,122.66813803535545,172
GH010,a74,297024,deictic,296992,146.7024439268914,32
GH010,a75,297503,deictic,297512,230.57904066183326,-9
GH010,a76,298043,beat,298032,147.34764399928753,11
GH010,a77,301878,beat,301982,156.25990746850752,-104
GH010,a78,302981,beat,303032,106.83187997807458,-51
GH010,a79,303713,beat,303752,154.98450616062235,-39
GH010,a80,307669,beat,307632,213.68448764659217,37
GH010,a81,314203,deictic,314212,107.03533224662795,-9
GH010,a82,314832,beat,314972,145.3564563232718,-140
GH010,a83,318244,iconic,318352,164.28716095732037,-108
GH010,a84,322239,beat,322052,102.4925502713783,187
GH010,a85,337454,deictic,337422,244.2003985378987,32
GH010,a86,346130,beat,346392,151.43764375146807,-262
GH010,a87,347062,beat,347062,144.05927005652498,0
GH010,a88,352340,beat,352252,147.5928458476807,88
GH010,a89,355269,beat,355252,165.0153349969192,17
GH010,a90,361218,beat,361492,159.05987474524906,-274
GH010,a91,362376,iconic,362352,139.83804928011165,24
GH010,a92,363961,iconic,363992,281.2175528610932,-31
GH010,a93,365540,iconic,365562,217.40479766307723,-22
GH010,a94,374487,beat,374742,197.66248029622952,-255
GH010,a95,383113,iconic,383182,154.73175141702407,-69
GH010,a96,390207,beat,390312,298.20377415927146,-105
GH010,a97,393914,beat,393922,250.46425273775492,-8
GH010,a98,394620,deictic,394622,221.0154830347595,-2
GH010,a99,396070,beat,396062,249.80285946608416,8
GH010,a100,398090,beat,398152,264.76813629589105,-62
GH010,a101,404590,beat,404622,218.36268627171484,-32
GH010,a102,405679,beat,405672,231.8220246652191,7
GH010,a103,407255,beat,407462,122.96412435159999,-207
GH010,a104,409134,iconic,409152,124.49683988984727,-18
GH010,a105,411830,iconic,412052,105.32866745022919,-222
GH010,a106,413341,iconic,413322,149.63997542418883,19
GH010,a107,414501,iconic,414452,182.90453988575376,49
GH010,a108,415440,iconic,415202,152.39686316478225,238
GH010,a109,418206,beat,418282,208.41458494585797,-76
GH010,a110,425350,beat,425122,141.89076418784396,228
GH010,a136,437685,beat,437742,236.2817961296222,-57
GH010,a111,458986,beat,459092,185.82703076105204,-106
GH010,a112,478535,beat,478432,88.52038384126209,103
GH010,a113,485745,deictic,485712,156.69570712642923,33
GH010,a114,486427,beat,486372,209.38292074452215,55
GH010,a115,488335,iconic,488282,261.01498062094834,53
GH010,a116,489426,iconic,489412,204.10098473440397,14
GH010,a117,490564,iconic,490662,165.216504863235,-98
GH010,a118,492780,deictic,492762,116.28894606384874,18
GH010,a119,494277,beat,494252,135.4338773258541,25
GH010,a120,495197,deictic,495162,162.9758109497523,35
GH010,a121,495980,deictic,496072,145.0664830381545,-92
GH010,a122,496539,iconic,496622,177.552541804801,-83
GH010,a123,497296,beat,497152,159.0379972325678,144
GH010,a124,499770,deictic,499852,212.01965802618352,-82
GH010,a125,500263,iconic,500352,198.22336024841593,-89
GH010,a126,500802,beat,500802,146.6363567823,0
GH010,a127,505545,beat,505712,131.17138287518165,-167
GH010,a128,506809,beat,507152,230.81353644306688,-343
GH010,a129,509738,iconic,509702,213.02139304949577,36
GH010,a130,511070,beat,511342,174.26670744134918,-272
GH010,a131,512438,beat,512442,141.238559925667,-4
GH010,a132,513498,iconic,513522,151.31846769667646,-24
GH011,a1,1520,beat,1541,217.78996429472485,-21
GH011,a2,11988,beat,12001,183.7184100032013,-13
GH011,a3,16577,beat,16481,221.15849211139252,96
GH011,a4,24720,beat,24671,181.02944886870876,49
GH011,a5,35857,deictic,36101,267.0583006265182,-244
GH011,a6,36531,beat,36441,231.44458700261399,90
GH011,a7,37771,deictic,37661,270.6464590798464,110
GH011,a8,38453,iconic,38721,198.14312824597687,-268
GH011,a9,43087,beat,43141,242.16642701889356,-54
GH011,a10,50890,beat,50841,161.57724963626288,49
GH011,a11,55815,beat,55931,193.3908130181426,-116
GH011,a12,59085,beat,59271,217.5101056908602,-186
GH011,a13,66764,beat,66771,184.90187204897668,-7
GH011,a14,83279,beat,83821,242.30301121997013,-542
GH011,a15,97108,deictic,97181,167.29560938792676,-73
GH011,a16,100777,beat,100811,143.88127949155387,-34
GH011,a17,110158,iconic,110181,249.66342347352298,-23
GH011,a18,112208,beat,112221,217.2165213514121,-13
GH011,a19,114036,beat,114041,165.39568339169543,-5
GH011,a20,117202,deictic,117221,298.9384378523882,-19
GH011,a21,123630,beat,123621,196.84569208051914,9
GH011,a22,130467,beat,130971,162.78427233860495,-504
GH011,a23,140937,beat,140931,198.38008868856681,6
GH011,a24,149336,beat,149391,172.20344615936006,-55
GH011,a25,161776,beat,162181,177.35732400167421,-405
GH011,a26,167073,beat,167041,198.24964470061545,32
GH011,a27,175435,beat,175441,175.33921238201916,-6
GH011,a28,178142,beat,178151,182.08304746325356,-9
GH011,a29,183359,beat,183351,253.7609184680461,8
GH011,a30,186506,beat,186671,200.8491894988105,-165
GH011,a31,194628,beat,194641,251.8574887290621,-13
GH011,a32,199790,beat,199911,296.48017723163304,-121
GH011,a33,202896,beat,202931,184.65871241675964,-35
GH011,a34,207486,beat,207521,192.52643611602613,-35
GH011,a35,223041,beat,223041,193.52662750795042,0
GH011,a36,229469,iconic,229461,254.72100752701547,8
GH011,a37,236329,beat,236231,183.14494995735512,98
GH011,a38,243216,beat,243201,262.0311075745652,15
GH011,a39,246504,deictic,246531,289.1163662901529,-27
GH011,a40,252581,deictic,252621,150.2580231699018,-40
GH011,a41,258250,beat,258061,184.93158638374658,189
GH011,a42,260361,deictic,260351,289.6046129249043,10
GH011,a43,261551,beat,261711,157.45815311323042,-160
GH011,a44,264010,deictic,264311,184.69487713566562,-301
GH011,a45,272399,beat,272411,202.30444161425532,-12
GH011,a46,274229,deictic,274241,223.17023697741496,-12
GH011,a47,276192,beat,276191,271.8942109449173,1
GH011,a48,282185,deictic,282051,200.16254094828454,134
GH011,a49,287275,beat,287291,176.80412840336453,-16
GH011,a50,292041,beat,291981,164.73249264804775,60
GH011,a51,295068,beat,295201,162.01467787065513,-133
GH011,a52,305879,beat,305951,250.55791612316415,-72
GH011,a53,322611,deictic,322901,159.6958301624149,-290
GH011,a54,324374,deictic,324391,167.51937577636497,-17
GH011,a55,333486,deictic,334111,175.84298520553392,-625
GH011,a56,338812,beat,338781,214.98212917462084,31
GH011,a57,344937,beat,345501,242.2705785737024,-564
GH011,a58,348797,deictic,348791,146.07185457983326,6
GH011,a59,349549,beat,349591,151.90694919975888,-42
GH011,a60,353006,deictic,353021,163.56785860933948,-15
GH011,a61,359280,beat,359281,260.5550983908152,-1
GH011,a62,363544,deictic,363291,175.30380482008474,253
GH011,a63,364250,beat,364211,161.25159433763721,39
GH011,a64,375755,beat,375781,208.9758921274451,-26
GH011,a65,384777,beat,384821,166.96746432950505,-44
GH011,a66,389845,beat,390061,299.7188075492826,-216
GH011,a67,408098,beat,408351,176.53660217014968,-253
GH011,a68,416014,beat,416021,234.55971931041822,-7
GH011,a69,425746,beat,425951,187.45918322177565,-205
GH011,a70,428473,deictic,428531,196.4118281276007,-58
GH011,a71,440120,deictic,440691,265.15707477099716,-571
GH011,a72,442062,beat,442041,229.2876941862597,21
GH011,a73,447726,deictic,447741,219.49831583085526,-15
GH011,a74,453618,beat,453621,171.5696085122023,-3
GH011,a75,462946,beat,463041,213.23039123281566,-95
